timestamp,Open_x,High_x,Low_x,Close_x,Open_y,High_y,Low_y,Close_y,FundingRate,datetime
1610683200000,38747.70,38899.00,37630.00,38510.21,38700.00000000,38853.09000000,37554.94000000,38473.08000000,0.00055628,
1610697600000,38510.21,38850.00,37970.00,38168.33,38473.07000000,38780.00000000,37923.00000000,38108.88000000,0.00064483,
1610712000000,38163.34,38248.98,35350.00,35691.31,38108.87000000,38194.04000000,35258.00000000,35610.72000000,0.00064483,
1610726400000,35692.45,36470.00,34478.00,35255.64,35610.79000000,36433.51000000,34408.00000000,35217.26000000,0.00064483,
1610740800000,35255.38,36930.00,34820.00,36755.24,35218.94000000,36888.00000000,34801.15000000,36742.22000000,0.00118185,
1610755200000,36755.25,37687.00,36030.40,36564.81,36737.43000000,37669.00000000,35852.93000000,36532.92000000,0.00010000,
1610769600000,36566.05,37007.97,35528.72,36599.68,36532.92000000,36959.61000000,35520.00000000,36574.86000000,0.00010000,
1610784000000,36599.70,38000.00,36405.59,37750.00,36565.74000000,37950.00000000,36375.88000000,37680.00000000,0.00010000,
1610798400000,37750.00,37950.70,36707.91,37513.79,37680.00000000,37886.00000000,36671.20000000,37461.99000000,0.00032573,
1610812800000,37513.79,37793.43,36217.97,36420.50,37463.46000000,37713.94000000,36200.00000000,36376.39000000,0.00068496,
1610827200000,36421.89,36855.75,35366.00,36025.66,36376.39000000,36800.00000000,35357.80000000,35994.98000000,0.00068496,
1610841600000,36025.65,36789.00,35563.97,36221.21,35994.98000000,36744.05000000,35520.00000000,36177.00000000,0.00068496,
1610856000000,36221.21,36431.22,34522.88,34787.55,36177.00000000,36382.38000000,34518.04000000,34760.90000000,0.00033109,
1610870400000,34787.76,35398.00,33863.50,35270.41,34760.91000000,35400.00000000,33850.00000000,35267.17000000,0.00030276,
1610884800000,35270.82,36000.00,34710.10,35749.53,35270.00000000,35973.89000000,34666.00000000,35728.47000000,0.00030276,
1610899200000,35744.90,36196.00,35561.00,35657.41,35728.47000000,36166.47000000,35514.99000000,35633.91000000,0.00030276,
1610913600000,35657.42,36898.00,35590.87,35869.83,35633.90000000,36852.50000000,35506.00000000,35828.61000000,0.00010000,
1610928000000,35875.72,36260.00,34875.00,35148.25,35824.99000000,36208.00000000,34842.99000000,35106.25000000,0.00055375,
1610942400000,35148.25,36298.00,34808.47,36139.12,35108.27000000,36278.68000000,34800.00000000,36104.61000000,0.00055375,
1610956800000,36139.11,36711.00,35831.80,36499.32,36100.55000000,36650.00000000,35771.60000000,36442.08000000,0.00055375,
1610971200000,36495.53,37547.94,36099.63,36448.42,36443.91000000,37469.83000000,36047.89000000,36405.98000000,0.00049321,
1610985600000,36448.41,36612.95,35436.27,35988.74,36405.99000000,36565.00000000,35400.00000000,35956.14000000,0.00103550,
1611000000000,35988.75,36835.84,35850.00,36686.86,35951.83000000,36777.77000000,35755.01000000,36631.27000000,0.00103550,
1611014400000,36690.00,37420.00,36432.31,36555.99,36622.46000000,37280.00000000,36364.43000000,36465.30000000,0.00061670,
1611028800000,36556.00,37304.34,36210.00,37225.61,36468.31000000,37233.87000000,36002.01000000,37168.82000000,0.00061670,
1611043200000,37226.00,37661.36,36802.01,37387.97,37167.92000000,37535.27000000,36750.00000000,37266.49000000,0.00061670,
1611057600000,37387.98,37589.06,36680.00,37376.48,37263.73000000,37449.00000000,36610.00000000,37329.40000000,0.00140090,
1611072000000,37376.48,37961.00,36120.28,36346.35,37329.40000000,37850.00000000,36052.04000000,36279.82000000,0.00140090,
1611086400000,36346.15,36843.99,35850.00,35891.03,36281.66000000,36777.88000000,35844.06000000,35891.49000000,0.00158467,
1611100800000,35891.74,36461.44,34989.41,35097.16,35901.94000000,36415.31000000,35000.00000000,35062.49000000,0.00158467,
1611115200000,35098.12,35855.00,34750.00,35679.08,35062.49000000,35909.95000000,34737.00000000,35677.14000000,0.00088178,
1611129600000,35679.08,35985.00,34020.00,34463.47,35672.86000000,35939.12000000,34000.00000000,34426.17000000,0.00088178,
1611144000000,34467.41,35175.00,34033.65,34226.78,34426.17000000,35142.18000000,34020.00000000,34192.17000000,0.00017967,
1611158400000,34226.79,35368.18,33403.00,35227.77,34193.11000000,35311.00000000,33400.00000000,35197.12000000,0.00017967,
1611172800000,35227.77,35721.00,34522.00,35500.00,35197.12000000,35670.00000000,34482.75000000,35468.23000000,0.00016482,
1611187200000,35499.23,35636.17,34256.21,34608.01,35468.23000000,35600.00000000,34230.76000000,34571.09000000,0.00042078,
1611201600000,34607.14,35073.29,34000.00,34681.91,34572.42000000,35019.01000000,33971.41000000,34624.27000000,0.00042078,
1611216000000,34681.91,34728.20,32050.00,32247.30,34624.27000000,34681.73000000,32009.68000000,32208.62000000,0.00048357,
1611230400000,32247.14,32800.00,31032.66,31422.10,32206.89000000,32784.31000000,31037.00000000,31384.09000000,0.00048357,
1611244800000,31426.01,32749.00,31058.00,32473.64,31384.19000000,32751.24000000,31038.51000000,32468.66000000,0.00048357,
1611259200000,32473.65,32567.47,30069.90,30879.97,32468.66000000,32550.00000000,30071.00000000,30850.13000000,0.00026589,
1611273600000,30875.77,31050.91,28880.00,30944.04,30851.99000000,31029.79000000,28850.00000000,30943.40000000,0.00026589,
1611288000000,30944.04,32090.37,30650.27,30875.13,30943.40000000,32152.90000000,30615.22000000,30842.45000000,0.00010000,
1611302400000,30875.13,32050.00,30515.55,31743.83,30846.59000000,31997.00000000,30500.00000000,31710.88000000,0.00010000,
1611316800000,31743.24,32736.00,31341.84,32454.51,31712.09000000,32767.44000000,31286.00000000,32458.42000000,0.00010000,
1611331200000,32454.95,33674.33,31959.51,33608.99,32462.79000000,33655.79000000,31955.67000000,33589.52000000,0.00010000,
1611345600000,33608.36,33831.52,32620.00,32986.34,33589.52000000,33826.53000000,32580.00000000,32945.17000000,0.00010000,
1611360000000,32990.08,33006.69,32059.33,32385.01,32950.00000000,32974.89000000,32053.33000000,32365.01000000,0.00010000,
1611374400000,32385.00,33495.00,32279.03,32950.00,32365.00000000,33456.00000000,32267.07000000,32931.18000000,0.00010000,
1611388800000,32948.71,33128.24,31533.00,31663.37,32931.17000000,33104.94000000,31511.24000000,31645.49000000,0.00010000,
1611403200000,31665.10,32301.00,31405.00,31883.58,31643.90000000,32289.25000000,31390.16000000,31877.10000000,0.00012182,
1611417600000,31883.57,32565.00,31766.76,32356.20,31877.10000000,32500.00000000,31759.65000000,32348.79000000,0.00010000,
1611432000000,32356.20,32550.00,31830.00,32086.48,32348.78000000,32538.61000000,31812.50000000,32078.00000000,0.00010000,
1611446400000,32086.48,32499.02,31612.77,32494.03,32078.00000000,32480.06000000,31630.00000000,32480.05000000,0.00010000,
1611460800000,32494.02,33125.75,32366.00,32834.85,32480.06000000,33071.00000000,32346.44000000,32801.15000000,0.00010000,
1611475200000,32828.48,33070.00,32502.21,32866.87,32797.21000000,33030.00000000,32465.00000000,32833.37000000,0.00010000,
1611489600000,32866.53,32980.00,31870.00,31967.50,32833.37000000,32931.59000000,31858.68000000,31957.05000000,0.00014368,
1611504000000,31968.53,32174.66,30914.20,31293.67,31956.90000000,32139.60000000,30900.00000000,31306.29000000,0.00014368,
1611518400000,31293.66,32389.81,31234.07,32275.63,31306.29000000,32369.59000000,31250.26000000,32259.90000000,0.00041388,
1611532800000,32274.88,33730.00,32185.00,33600.00,32259.45000000,33674.48000000,32175.61000000,33568.18000000,0.00041388,
1611547200000,33600.00,33863.09,33065.00,33377.96,33568.17000000,33797.96000000,33045.00000000,33346.95000000,0.00010000,
1611561600000,33377.97,33606.48,32800.00,33217.34,33347.19000000,33548.00000000,32750.09000000,33185.26000000,0.00010000,
1611576000000,33217.37,34880.00,33066.00,34507.81,33185.25000000,34875.00000000,33050.00000000,34458.31000000,0.00052253,
1611590400000,34509.01,34658.19,33382.97,33441.32,34458.31000000,34600.00000000,33373.92000000,33411.54000000,0.00042414,
1611604800000,33449.84,33500.57,31921.47,32253.68,33411.54000000,33473.92000000,31910.00000000,32254.20000000,0.00042414,
1611619200000,32253.68,32853.53,31460.00,31520.68,32254.19000000,32827.33000000,31458.00000000,31518.66000000,0.00042414,
1611633600000,31520.68,32323.00,31112.58,31640.70,31520.25000000,32312.46000000,31100.00000000,31643.61000000,0.00013506,
1611648000000,31640.71,32500.77,31370.02,31807.99,31643.61000000,32450.00000000,31373.00000000,31796.95000000,0.00010000,
1611662400000,31810.46,31992.17,30810.00,31764.99,31798.65000000,31972.73000000,30837.37000000,31750.23000000,0.00010000,
1611676800000,31768.19,32426.18,31318.69,32219.68,31750.24000000,32403.88000000,31300.69000000,32208.33000000,0.00010000,
1611691200000,32220.46,32950.00,31861.18,32474.14,32208.33000000,32921.88000000,31855.71000000,32467.77000000,0.00010000,
1611705600000,32474.81,32562.20,31580.00,31817.08,32464.01000000,32557.29000000,31568.28000000,31800.86000000,0.00010000,
1611720000000,31817.42,32034.68,31354.00,31751.41,31801.27000000,32030.28000000,31350.00000000,31743.33000000,0.00010000,
1611734400000,31751.40,31768.16,30577.32,30647.15,31743.33000000,31749.28000000,30578.94000000,30639.05000000,0.00010000,
1611748800000,30647.15,31067.72,29240.00,30318.63,30635.74000000,31057.00000000,29241.72000000,30322.61000000,0.00010000,
1611763200000,30318.63,30945.93,29507.61,30736.50,30322.59000000,30948.00000000,29500.00000000,30740.33000000,0.00010000,
1611777600000,30738.48,31674.65,30082.59,30381.04,30731.57000000,31649.99000000,30084.24000000,30366.15000000,0.00010000,
1611792000000,30382.96,31542.22,29843.33,31424.01,30362.19000000,31526.78000000,29842.10000000,31404.25000000,0.00010000,
1611806400000,31424.24,31908.04,31076.24,31201.32,31406.90000000,31876.63000000,31045.70000000,31170.53000000,0.00010000,
1611820800000,31201.32,31639.80,30835.74,31477.14,31170.20000000,31600.00000000,30812.26000000,31437.37000000,0.00010000,
1611835200000,31475.25,32260.40,31180.46,31937.90,31437.37000000,32203.38000000,31161.96000000,31926.49000000,0.00010000,
1611849600000,31937.90,32765.00,31660.00,32564.08,31926.49000000,32747.78000000,31650.00000000,32564.71000000,0.00022262,
1611864000000,32564.09,33778.95,32410.00,33399.75,32564.71000000,33783.98000000,32392.34000000,33364.86000000,0.00022262,
1611878400000,33399.99,34380.00,33361.48,33756.00,33368.18000000,34310.00000000,33330.93000000,33733.58000000,0.00022262,
1611892800000,33753.86,33950.00,31960.00,32306.15,33728.99000000,33934.48000000,31915.40000000,32266.35000000,0.00010000,
1611907200000,32307.25,38356.98,32040.54,37066.11,32266.36000000,37990.00000000,32006.91000000,37025.32000000,0.00064803,
1611921600000,37069.44,38641.10,36515.00,37176.39,37023.83000000,38531.90000000,36456.78000000,37129.40000000,0.00064803,
1611936000000,37176.39,37600.52,33521.00,34356.19,37129.40000000,37569.00000000,33500.00000000,34318.57000000,0.00166789,
1611950400000,34360.00,35391.00,33706.17,34269.35,34322.50000000,35354.94000000,33700.00000000,34252.20000000,0.00166789,
1611964800000,34267.04,34988.88,32849.06,33299.99,34246.28000000,34933.00000000,32825.00000000,33273.36000000,0.00039208,
1611979200000,33300.00,34254.88,33154.93,34073.81,33273.36000000,34200.00000000,33001.52000000,34046.80000000,0.00039208,
1611993600000,34076.55,34480.00,33540.00,33707.77,34046.82000000,34424.70000000,33510.00000000,33660.40000000,0.00033200,
1612008000000,33707.77,34572.00,33505.00,34240.00,33660.40000000,34500.00000000,33410.63000000,34210.20000000,0.00033200,
1612022400000,34242.34,34458.48,33550.32,34337.98,34210.18000000,34400.02000000,33520.00000000,34286.50000000,0.00052428,
1612036800000,34337.98,34829.25,34000.00,34289.85,34286.50000000,34800.00000000,33966.40000000,34262.88000000,0.00052428,
1612051200000,34284.76,34393.22,33700.00,33962.92,34262.89000000,34342.69000000,33655.00000000,33930.21000000,0.00052428,
1612065600000,33966.00,34160.26,33452.24,33632.41,33930.22000000,34127.65000000,33450.00000000,33607.98000000,0.00054944,
1612080000000,33631.01,33880.00,33239.24,33603.93,33607.68000000,33832.94000000,33205.00000000,33563.23000000,0.00046117,
1612094400000,33603.93,34268.00,32550.00,32875.93,33563.24000000,34220.00000000,32554.00000000,32862.66000000,0.00046117,
1612108800000,32878.84,33112.88,32193.04,32817.33,32862.65000000,33077.90000000,32171.67000000,32808.80000000,0.00044234,
1612123200000,32817.24,33280.73,32511.25,33126.21,32807.29000000,33255.49000000,32461.23000000,33092.98000000,0.00044234,
1612137600000,33125.11,33889.93,32322.47,33600.37,33092.97000000,33830.00000000,32296.16000000,33573.97000000,0.00044234,
1612152000000,33600.37,34484.10,33308.01,33827.00,33573.25000000,34427.00000000,33284.24000000,33803.97000000,0.00013932,
1612166400000,33828.41,34720.00,33644.05,34219.91,33802.60000000,34717.27000000,33589.23000000,34183.33000000,0.00013932,
1612180800000,34219.94,34493.94,33173.14,33178.13,34183.33000000,34460.00000000,33160.00000000,33160.17000000,0.00037561,
1612195200000,33181.26,34121.89,33161.00,33867.65,33160.00000000,34100.00000000,33133.26000000,33838.13000000,0.00066848,
1612209600000,33867.65,34083.21,33458.00,33546.09,33838.13000000,34039.00000000,33430.76000000,33526.37000000,0.00066848,
1612224000000,33546.08,34200.00,33450.00,33592.79,33517.09000000,34161.39000000,33418.00000000,33550.32000000,0.00036787,
1612238400000,33592.79,34455.00,33540.00,34261.84,33554.08000000,34400.00000000,33500.00000000,34223.38000000,0.00036787,
1612252800000,34261.81,35720.00,34150.00,34821.61,34223.38000000,35668.10000000,34080.00000000,34720.15000000,0.00036787,
1612267200000,34821.60,35269.96,34338.00,34750.83,34722.97000000,35200.00000000,34333.00000000,34708.47000000,0.00044278,
1612281600000,34750.83,35880.00,34600.04,35805.48,34708.47000000,35800.00000000,34556.85000000,35762.03000000,0.00122181,
1612296000000,35805.63,36041.00,35500.00,35504.06,35762.05000000,35984.33000000,35466.00000000,35466.24000000,0.00122181,
1612310400000,35504.07,36550.00,35410.00,36446.25,35472.71000000,36500.00000000,35362.38000000,36403.47000000,0.00122181,
1612324800000,36446.26,36915.06,36263.03,36358.28,36403.47000000,36845.00000000,36231.66000000,36297.57000000,0.00077297,
1612339200000,36355.83,36355.83,35598.79,36024.06,36297.58000000,36299.98000000,35511.00000000,35969.41000000,0.00077297,
1612353600000,36024.06,36976.34,35870.73,36891.10,35969.41000000,36917.27000000,35810.90000000,36850.00000000,0.00080805,
1612368000000,36891.10,37273.12,36672.19,36820.87,36850.00000000,37221.42000000,36643.07000000,36788.89000000,0.00080805,
1612382400000,36821.01,37700.00,36671.60,37652.51,36788.89000000,37662.63000000,36644.44000000,37618.87000000,0.00075287,
1612396800000,37651.92,38388.73,37400.00,37565.17,37620.26000000,38288.00000000,37363.17000000,37498.78000000,0.00075287,
1612411200000,37565.17,38260.00,37370.00,37884.43,37498.78000000,38195.00000000,37326.83000000,37843.40000000,0.00029063,
1612425600000,37884.42,38833.00,36800.00,37361.16,37843.40000000,38708.27000000,36662.45000000,37321.75000000,0.00074286,
1612440000000,37356.21,37800.00,36233.00,36604.61,37319.43000000,37763.57000000,36161.95000000,36564.23000000,0.00074286,
1612454400000,36605.43,37575.83,36450.89,37508.08,36564.23000000,37499.99000000,36399.79000000,37467.18000000,0.00074286,
1612468800000,37508.08,37859.33,36867.54,36976.93,37467.18000000,37783.83000000,36841.77000000,36936.66000000,0.00061936,
1612483200000,36975.19,37449.52,36586.68,37424.55,36936.65000000,37400.00000000,36570.00000000,37366.02000000,0.00061936,
1612497600000,37424.55,37780.00,37052.09,37708.46,37366.01000000,37727.22000000,36995.27000000,37653.98000000,0.00056635,
1612512000000,37708.46,37867.10,37242.67,37745.41,37659.64000000,37800.00000000,37200.00000000,37691.32000000,0.00056635,
1612526400000,37745.40,38411.82,37567.21,38006.64,37691.32000000,38310.12000000,37527.14000000,37960.76000000,0.00074838,
1612540800000,38006.64,38199.77,37250.00,37638.22,37960.76000000,38163.34000000,37230.00000000,37608.92000000,0.00099154,
1612555200000,37638.77,38393.93,37508.68,38362.65,37608.91000000,38309.00000000,37485.94000000,38290.24000000,0.00099154,
1612569600000,38357.17,39800.00,38269.00,39441.31,38289.32000000,39666.00000000,38215.94000000,39384.74000000,0.00099154,
1612584000000,39440.83,39534.00,38800.23,39410.68,39386.92000000,39488.62000000,38600.00000000,39359.12000000,0.00034782,
1612598400000,39410.69,40540.81,39410.68,40264.34,39362.27000000,40479.86000000,39297.75000000,40199.99000000,0.00034782,
1612612800000,40262.00,40900.00,39935.58,40886.91,40199.52000000,40866.66000000,39836.72000000,40864.73000000,0.00069827,
1612627200000,40886.91,40992.40,40030.64,40258.99,40865.12000000,40955.51000000,39940.44000000,40179.42000000,0.00102371,
1612641600000,40258.99,40583.00,39100.00,39249.54,40179.42000000,40469.19000000,39035.33000000,39186.94000000,0.00102371,
1612656000000,39249.53,39666.05,38384.25,38904.05,39181.01000000,39611.04000000,38344.00000000,38841.46000000,0.00155546,
1612670400000,38902.63,39150.00,37967.03,39056.38,38839.52000000,39094.36000000,37923.00000000,39030.00000000,0.00155546,
1612684800000,39056.38,39757.87,38823.89,39125.98,39030.00000000,39700.00000000,38762.16000000,39046.60000000,0.00155546,
1612699200000,39125.97,39350.00,37600.00,37965.79,39044.37000000,39272.69000000,37580.00000000,37921.11000000,0.00065121,
1612713600000,37965.79,38500.00,37403.27,38108.75,37921.12000000,38444.00000000,37351.00000000,38050.00000000,0.00065121,
